cik,company_name,sector,stratum,form,section_type,n_attempt,n_ok,n_flagged,n_item_absent_from_toc,n_fail,fail_rate,flag_rate,n_pre2019,fail_rate_pre2019,fail_rate_2019plus,top_reason_code,n_low_confidence,median_words
3570,"Cheniere Energy, Inc.",utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4510.0
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2883.0
8670,AUTOMATIC DATA PROCESSING INC,tech,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5552.0
19617,JPMORGAN CHASE & CO,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3907.0
21344,COCA COLA CO,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,12751.0
36104,US BANCORP \DE\,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,11115.0
40533,GENERAL DYNAMICS CORP,industrials,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2983.0
47217,HP INC,tech,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,14,0.0,0.0,earnings_population_gate,0,6800.0
49071,HUMANA INC,healthcare,core,8-K,EX99_PRESS_RELEASE,45,42,3,0,0,0.0,0.0667,14,0.0,0.0,earnings_population_gate,0,4361.0
55785,KIMBERLY CLARK CORP,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4680.0
60667,LOWES COMPANIES INC,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2609.0
62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,8-K,EX99_PRESS_RELEASE,45,1,44,0,0,0.0,0.9778,14,0.0,0.0,earnings_supplemental_diluted,0,4977.0
70858,BANK OF AMERICA CORP /DE/,financials,core,8-K,EX99_PRESS_RELEASE,45,44,1,0,0,0.0,0.0222,14,0.0,0.0,earnings_population_gate,0,9214.0
77476,PEPSICO INC,consumer,core,8-K,EX99_PRESS_RELEASE,45,9,36,0,0,0.0,0.8,14,0.0,0.0,earnings_supplemental_diluted,0,7606.0
80424,PROCTER & GAMBLE Co,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4858.0
80661,PROGRESSIVE CORP/OH/,financials,core,8-K,EX99_PRESS_RELEASE,45,0,45,0,0,0.0,1.0,14,0.0,0.0,earnings_supplemental_diluted,0,3066.0
1032208,SEMPRA,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5270.0
92230,TRUIST FINANCIAL CORP,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7645.0
97476,TEXAS INSTRUMENTS INC,tech,core,8-K,EX99_PRESS_RELEASE,45,11,34,0,0,0.0,0.7556,14,0.0,0.0,earnings_supplemental_diluted,0,2416.0
104169,Walmart Inc.,consumer,core,8-K,EX99_PRESS_RELEASE,45,42,3,0,0,0.0,0.0667,14,0.0,0.0,earnings_supplemental_diluted,0,5503.0
107263,"WILLIAMS COMPANIES, INC.",energy,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,8205.0
109198,TJX COMPANIES INC /DE/,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3753.0
316709,SCHWAB CHARLES CORP,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,6109.0
318154,AMGEN INC,healthcare,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7918.0
354950,"HOME DEPOT, INC.",consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,1846.0
731766,UNITEDHEALTH GROUP INC,healthcare,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3497.0
732712,VERIZON COMMUNICATIONS INC,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5359.0
753308,NEXTERA ENERGY INC,utilities,extension,8-K,EX99_PRESS_RELEASE,45,44,1,0,0,0.0,0.0222,14,0.0,0.0,earnings_population_gate,0,8820.0
804328,QUALCOMM INC/DE,tech,core,8-K,EX99_PRESS_RELEASE,45,31,14,0,0,0.0,0.3111,14,0.0,0.0,earnings_supplemental_diluted,0,4649.0
813672,CADENCE DESIGN SYSTEMS INC,tech,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3499.0
821189,EOG RESOURCES INC,energy,core,8-K,EX99_PRESS_RELEASE,45,38,7,0,0,0.0,0.1556,14,0.0,0.0,earnings_population_gate,0,8492.0
827052,EDISON INTERNATIONAL,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3576.0
858877,"CISCO SYSTEMS, INC.",tech,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5396.0
906107,VIVMARK RESIDENTIAL,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,11830.0
915912,AVALONBAY COMMUNITIES INC,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7805.0
927628,CAPITAL ONE FINANCIAL CORP,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,1166.0
1045609,"Prologis, Inc.",materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,1567.0
1101239,EQUINIX INC,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7293.0
1341439,ORACLE CORP,tech,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,14,0.0,0.0,earnings_population_gate,0,5615.0
789019,MICROSOFT CORP,tech,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2859.0
1001250,ESTEE LAUDER COMPANIES INC,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7513.0
1018724,AMAZON COM INC,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7153.0
1039684,ONEOK INC /NEW/,energy,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,15,0.0,0.0,earnings_population_gate,0,6114.0
1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,8227.0
1060391,"REPUBLIC SERVICES, INC.",utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5494.0
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,6765.0
1090727,UNITED PARCEL SERVICE INC,industrials,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3585.0
1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,6898.0
1099800,Edwards Lifesciences Corp,healthcare,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4062.0
1166691,COMCAST CORP,consumer,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,13,0.0,0.0,earnings_population_gate,0,6153.0
315189,DEERE & CO,industrials,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5895.0
823768,WASTE MANAGEMENT INC,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4947.0
1571949,"Intercontinental Exchange, Inc.",financials,core,8-K,EX99_PRESS_RELEASE,45,44,1,0,0,0.0,0.0222,14,0.0,0.0,earnings_population_gate,0,3299.0
1108524,"Salesforce, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,15,0.0,0.0,earnings_population_gate,0,6305.0
1133421,NORTHROP GRUMMAN CORP /DE/,industrials,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5456.0
1156039,"Elevance Health, Inc.",healthcare,core,8-K,EX99_PRESS_RELEASE,45,33,12,0,0,0.0,0.2667,15,0.0,0.0,earnings_supplemental_diluted,0,4966.0
1156375,CME GROUP INC.,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2491.0
1164727,NEWMONT Corp /DE/,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,16292.0
1163165,CONOCOPHILLIPS,energy,core,8-K,EX99_PRESS_RELEASE,45,44,1,0,0,0.0,0.0222,14,0.0,0.0,earnings_population_gate,0,3124.0
1393818,Blackstone Inc.,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,13251.0
87347,SLB LIMITED/NV,energy,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,8467.0
1403161,VISA INC.,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5717.0
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,6905.0
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5047.0
1276187,Energy Transfer LP,energy,core,8-K,EX99_PRESS_RELEASE,45,13,32,0,0,0.0,0.7111,14,0.0,0.0,earnings_supplemental_diluted,0,6103.0
1283699,"T-Mobile US, Inc.",utilities,extension,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5318.0
1326801,"Meta Platforms, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2919.0
1390777,Bank of New York Mellon Corp,financials,core,8-K,EX99_PRESS_RELEASE,45,44,1,0,0,0.0,0.0222,14,0.0,0.0,earnings_population_gate,0,5487.0
1413329,Philip Morris International Inc.,consumer,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,14888.0
1506307,"KINDER MORGAN, INC.",energy,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,7229.0
1596532,"Arista Networks, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,14,0.0,0.0,earnings_population_gate,0,2647.0
1613103,Medtronic plc,healthcare,core,8-K,EX99_PRESS_RELEASE,45,43,2,0,0,0.0,0.0444,15,0.0,0.0,earnings_population_gate,0,6360.0
315293,Aon plc,financials,core,8-K,EX99_PRESS_RELEASE,45,45,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5997.0
1652044,Alphabet Inc.,tech,core,8-K,EX99_PRESS_RELEASE,45,39,6,0,0,0.0,0.1333,13,0.0,0.0,earnings_supplemental_diluted,0,3480.0
6951,APPLIED MATERIALS INC /DE,tech,core,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3449.5
21665,COLGATE PALMOLIVE CO,consumer,core,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,5677.5
49826,ILLINOIS TOOL WORKS INC,industrials,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,2568.0
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,8-K,EX99_PRESS_RELEASE,44,38,6,0,0,0.0,0.1364,10,0.0,0.0,earnings_population_gate,0,3883.0
72903,XCEL ENERGY INC,utilities,extension,8-K,EX99_PRESS_RELEASE,44,43,1,0,0,0.0,0.0227,14,0.0,0.0,earnings_population_gate,0,7766.5
101829,RTX Corp,industrials,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,13,0.0,0.0,ok,0,5686.5
106535,WEYERHAEUSER CO,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,13,0.0,0.0,ok,0,3245.5
707549,LAM RESEARCH CORP,tech,core,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,13,0.0,0.0,ok,0,2900.5
715957,"DOMINION ENERGY, INC",utilities,extension,8-K,EX99_PRESS_RELEASE,44,43,1,0,0,0.0,0.0227,13,0.0,0.0,earnings_population_gate,0,3446.0
723125,MICRON TECHNOLOGY INC,tech,core,8-K,EX99_PRESS_RELEASE,44,38,6,0,0,0.0,0.1364,14,0.0,0.0,earnings_population_gate,0,2762.0
875045,BIOGEN INC.,healthcare,core,8-K,EX99_PRESS_RELEASE,44,39,5,0,0,0.0,0.1136,14,0.0,0.0,earnings_population_gate,0,6025.5
895421,MORGAN STANLEY,financials,core,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,4020.5
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,15271.5
1109357,EXELON CORP,utilities,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,12621.5
73309,NUCOR CORP,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3111.0
1633917,"PayPal Holdings, Inc.",financials,core,8-K,EX99_PRESS_RELEASE,44,38,6,0,0,0.0,0.1364,13,0.0,0.0,earnings_population_gate,0,6199.5
1327567,Palo Alto Networks Inc,tech,core,8-K,EX99_PRESS_RELEASE,44,44,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,3106.0
1512673,"Block, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,43,43,0,0,0,0.0,0.0,12,0.0,0.0,ok,0,9744.0
1318220,"Waste Connections, Inc.",utilities,extension,8-K,EX99_PRESS_RELEASE,42,40,2,0,0,0.0,0.0476,10,0.0,0.0,earnings_population_gate,0,4235.5
1618921,"Walgreens Boots Alliance, Inc.",consumer,core,8-K,EX99_PRESS_RELEASE,42,14,28,0,0,0.0,0.6667,15,0.0,0.0,earnings_population_gate,0,7467.0
1666700,"DuPont de Nemours, Inc.",materials_realestate,extension,8-K,EX99_PRESS_RELEASE,42,31,11,0,0,0.0,0.2619,6,0.0,0.0,earnings_population_gate,0,7043.0
1393612,Discover Financial Services,financials,core,8-K,EX99_PRESS_RELEASE,42,38,4,0,0,0.0,0.0952,14,0.0,0.0,earnings_population_gate,0,1804.0
4447,HESS CORP,energy,core,8-K,EX99_PRESS_RELEASE,40,40,0,0,0,0.0,0.0,14,0.0,0.0,ok,0,6603.0
1564408,Snap Inc,tech,core,8-K,EX99_PRESS_RELEASE,40,35,5,0,0,0.0,0.125,7,0.0,0.0,earnings_population_gate,0,5260.5
1682852,"Moderna, Inc.",healthcare,core,8-K,EX99_PRESS_RELEASE,39,20,19,0,0,0.0,0.4872,0,,0.0,earnings_population_gate,0,3566.0
1038357,PIONEER NATURAL RESOURCES CO,energy,core,8-K,EX99_PRESS_RELEASE,38,1,37,0,0,0.0,0.9737,17,0.0,0.0,earnings_population_gate,0,6134.5
1038357,PIONEER NATURAL RESOURCES CO,energy,core,8-K,8K_BODY,38,1,37,0,0,0.0,0.9737,15,0.0,0.0,earnings_population_gate,0,1294.0
1364742,"BlackRock Finance, Inc.",financials,core,8-K,EX99_PRESS_RELEASE,37,2,35,0,0,0.0,0.9459,14,0.0,0.0,earnings_supplemental_diluted,0,8419.0
1067983,BERKSHIRE HATHAWAY INC,financials,core,8-K,EX99_PRESS_RELEASE,37,37,0,0,0,0.0,0.0,7,0.0,0.0,ok,0,901.0
1692819,Vistra Corp.,utilities,extension,8-K,EX99_PRESS_RELEASE,37,37,0,0,0,0.0,0.0,6,0.0,0.0,ok,0,5410.0
895728,ENBRIDGE INC,energy,core,8-K,EX99_PRESS_RELEASE,35,35,0,0,0,0.0,0.0,4,0.0,0.0,ok,0,8554.0
2488,ADVANCED MICRO DEVICES INC,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5087.5
2488,ADVANCED MICRO DEVICES INC,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,15738.0
2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,10-Q,MDA,34,31,3,0,0,0.0,0.0882,10,0.0,0.0,below_length_floor,0,10701.0
2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,10-Q,RISK_FACTORS,34,3,0,31,0,0.0,0.0,10,0.0,0.0,item_absent_from_toc,31,0.0
3570,"Cheniere Energy, Inc.",utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11984.5
3570,"Cheniere Energy, Inc.",utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,31.0
4281,Howmet Aerospace Inc.,materials_realestate,extension,10-Q,MDA,34,17,17,0,0,0.0,0.5,11,0.0,0.0,heading_regex_fallback,17,5428.5
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,233.5
6951,APPLIED MATERIALS INC /DE,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,8615.5
6951,APPLIED MATERIALS INC /DE,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,9057.0
10795,BECTON DICKINSON & CO,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,8878.5
10795,BECTON DICKINSON & CO,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,35.0
12927,BOEING CO,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8520.5
12927,BOEING CO,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,39.0
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9748.5
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,22.0
18230,CATERPILLAR INC,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,16218.0
18230,CATERPILLAR INC,industrials,extension,10-Q,RISK_FACTORS,34,20,0,14,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,14,31.0
19617,JPMORGAN CHASE & CO,financials,core,10-Q,MDA,34,33,1,0,0,0.0,0.0294,11,0.0,0.0,below_length_floor,1,96969.0
19617,JPMORGAN CHASE & CO,financials,core,10-Q,RISK_FACTORS,34,33,1,0,0,0.0,0.0294,11,0.0,0.0,heading_regex_fallback,1,67.5
21344,COCA COLA CO,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13503.5
21344,COCA COLA CO,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,106.5
21665,COLGATE PALMOLIVE CO,consumer,core,10-Q,RISK_FACTORS,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,38.0
24741,CORNING INC /NY,materials_realestate,extension,10-Q,MDA,34,22,12,0,0,0.0,0.3529,11,0.0,0.0,heading_regex_fallback,12,8033.0
24741,CORNING INC /NY,materials_realestate,extension,10-Q,RISK_FACTORS,34,19,15,0,0,0.0,0.4412,11,0.0,0.0,heading_regex_fallback,12,111.0
29915,DOW CHEMICAL CO /DE/,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10021.0
29915,DOW CHEMICAL CO /DE/,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,48.0
30554,"EIDP, Inc.",materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8676.5
30554,"EIDP, Inc.",materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,36.5
33213,EQT Corp,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8068.5
33213,EQT Corp,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,48.0
34088,EXXON MOBIL CORP,energy,core,10-Q,MDA,34,11,23,0,0,0.0,0.6765,11,0.0,0.0,heading_regex_fallback,23,3999.5
36104,US BANCORP \DE\,financials,core,10-Q,RISK_FACTORS,34,0,27,7,0,0.0,0.7941,11,0.0,0.0,heading_regex_fallback,34,47.0
37996,FORD MOTOR CO,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13245.5
37996,FORD MOTOR CO,consumer,core,10-Q,RISK_FACTORS,34,8,0,26,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,26,0.0
40533,GENERAL DYNAMICS CORP,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5947.5
40533,GENERAL DYNAMICS CORP,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,34.0
45012,HALLIBURTON CO,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5994.5
45012,HALLIBURTON CO,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,60.0
49071,HUMANA INC,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9861.0
49071,HUMANA INC,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,19.0
49826,ILLINOIS TOOL WORKS INC,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10439.5
49826,ILLINOIS TOOL WORKS INC,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,77.0
50863,INTEL CORP,tech,core,10-Q,MDA,34,3,31,0,0,0.0,0.9118,11,0.0,0.0,head_keyword_absent,5,6982.0
50863,INTEL CORP,tech,core,10-Q,RISK_FACTORS,34,29,5,0,0,0.0,0.1471,11,0.0,0.0,heading_regex_fallback,5,543.5
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,MDA,34,30,4,0,0,0.0,0.1176,11,0.0,0.0,toc_recovered_f2,3,18747.5
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,RISK_FACTORS,34,0,0,34,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,34,0.0
55785,KIMBERLY CLARK CORP,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,4394.0
55785,KIMBERLY CLARK CORP,materials_realestate,extension,10-Q,RISK_FACTORS,34,1,0,33,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,33,0.0
59478,ELI LILLY & Co,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6737.5
59478,ELI LILLY & Co,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,58.0
62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7770.5
62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,93.5
63908,MCDONALDS CORP,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,12180.5
63908,MCDONALDS CORP,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,40.0
64040,S&P Global Inc.,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11300.5
64040,S&P Global Inc.,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,62.0
64803,CVS HEALTH Corp,consumer,core,10-Q,MDA,34,23,11,0,0,0.0,0.3235,11,0.0,0.0,head_keyword_absent,0,10955.0
64803,CVS HEALTH Corp,consumer,core,10-Q,RISK_FACTORS,34,23,0,11,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,11,64.0
66740,3M CO,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11143.0
66740,3M CO,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,3016.0
70858,BANK OF AMERICA CORP /DE/,financials,core,10-Q,MDA,34,5,29,0,0,0.0,0.8529,11,0.0,0.0,head_keyword_absent,0,32909.5
70858,BANK OF AMERICA CORP /DE/,financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,31.0
72741,EVERSOURCE ENERGY,utilities,extension,10-Q,RISK_FACTORS,34,0,34,0,0,0.0,1.0,11,0.0,0.0,head_keyword_absent,17,179.0
72903,XCEL ENERGY INC,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10405.0
72903,XCEL ENERGY INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,55.0
72971,WELLS FARGO & COMPANY/MN,financials,core,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,head_keyword_absent,0,26094.5
72971,WELLS FARGO & COMPANY/MN,financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,33.0
